id,num_highlights
2385,7
2386,0
2387,0
2388,1
2389,0
2390,1
2391,0
2392,0
2393,2
2394,5
2395,1
2396,2
2397,0
2398,0
2399,2
2400,0
2401,0
2402,1
2403,0
2404,0
2405,1
2406,0
2407,0
2408,0
2409,3
2410,0
2411,0
2412,0
2413,0
2414,0
2415,3
2416,0
2417,2
2418,0
2419,53
2420,0
2421,0
2422,0
2423,0
2424,0
2425,1
2426,0
2427,0
2428,0
2429,5
2430,0
2431,0
2432,2
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,1
2441,1
2442,3
2443,2
2444,4
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,3
2455,0
2456,0
2457,0
2458,3
2459,8
2460,0
2461,6
2462,0
2463,1
2464,1
2465,0
2466,0
2467,10
2468,0
2469,0
2470,0
2471,0
2472,11
2473,0
2474,12
2475,0
2476,41
2477,5
2478,1
2479,2
2480,20
2481,0
2482,0
2483,4
2484,23
2485,0
2486,2
2487,0
2488,1
2489,0
2490,0
2491,0
2492,5
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,0
2500,0
2501,0
2502,0
2503,0
2504,0
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,0
2516,30
2517,0
2518,0
2519,0
2520,2
2521,0
2522,0
2523,0
2524,0
2525,0
2526,27
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,1
2538,0
2539,0
2540,0
2541,3
2542,0
2543,3
2544,0
2545,0
2546,0
2547,2
2548,16
2549,8
2550,5
2551,0
2552,1
2553,0
2554,0
2555,0
2556,2
2557,10
2558,0
2559,3
2560,0
2561,0
2562,2
2563,1
2564,1
2565,0
2566,4
2567,1
2568,0
2569,0
2570,0
2571,2
2572,0
2573,2
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,6
2586,0
2587,0
2588,0
2589,0
2590,0
2591,0
2592,3
2593,0
2594,11
2595,2
2596,1
2597,0
2598,1
2599,0
2600,0
2601,0
2602,1
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,6
2616,0
2617,4
2618,0
2619,1
2620,0
2621,0
2622,2
2623,1
2624,0
2625,0
2626,6
2627,0
2628,0
2629,0
2630,1
2631,0
2632,3
2633,1
2634,0
2635,2
2636,0
2637,2
2638,0
2639,0
2640,0
2641,0
2642,0
2643,13
2644,0
2645,0
2646,0
2647,0
2648,1
2649,0
2650,0
2651,3
2652,3
2653,15
2654,0
2655,0
2656,0
2657,0
2658,1
2659,0
2660,0
2661,0
2662,0
2663,1
2664,2
2665,0
2666,0
2667,2
2668,0
2669,1
2670,0
2671,2
2672,20
2673,0
2674,2
2675,2
2676,1
2677,0
2678,0
2679,2
2680,0
2681,2
2682,0
2683,1
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,4
2692,0
2693,0
2694,0
2695,5
2696,0
2697,0
2698,0
2699,64
2700,0
2701,1
2702,0
2703,0
2704,2
2705,1
2706,3
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,1
2718,0
2719,0
2720,2
2721,7
2722,0
2723,1
2724,0
2725,0
2726,0
2727,2
2728,4
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,3
2737,0
2738,0
2739,0
2740,0
2741,1
2742,0
2743,0
2744,1
2745,0
2746,0
2747,19
2748,0
2749,0
2750,16
2751,0
2752,0
2753,0
2754,2
2755,0
2756,0
2757,5
2758,5
2759,0
2760,0
2761,0
2762,34
2763,1
2764,14
2765,2
2766,0
2767,0
2768,1
2769,1
2770,2
2771,0
2772,0
2773,0
2774,1
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,2
2786,2
2787,0
2788,0
2789,0
2790,0
2791,0
2792,28
2793,0
2794,0
2795,0
2796,0
2797,3
2798,1
2799,0
2800,0
2801,0
2802,0
2803,2
2804,2
2805,0
2806,3
2807,0
2808,0
2809,0
2810,0
2811,2
2812,3
2813,0
2814,0
2815,1
2816,0
2817,0
2818,0
2819,0
2820,4
2821,1
2822,0
2823,0
2824,0
2825,0
2826,0
2827,1
2828,2
2829,0
2830,0
2831,0
2832,3
2833,0
2834,0
2835,7
2836,0
2837,2
2838,2
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,2
2846,0
2847,14
2848,4
2849,2
2850,0
2851,0
2852,0
2853,0
2854,1
2855,0
2856,1
2857,0
2858,0
2859,0
2860,0
2861,0
2862,0
2863,0
2864,0
2865,0
2866,0
2867,1
2868,0
2869,4
2870,0
2871,0
2872,0
2873,0
2874,2
2875,0
2876,0
2877,2
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,1
2885,3
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,1
2897,0
2898,1
2899,0
2900,0
2901,0
2902,0
2903,4
2904,1
2905,1
2906,0
2907,0
2908,0
2909,0
2910,0
2911,1
2912,0
2913,0
2914,0
2915,1
2916,1
2917,0
2918,1
2919,0
2920,0
2921,4
2922,5
2923,0
2924,2
2925,0
2926,6
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,1
2940,0
2941,1
2942,1
2943,1
2944,0
2945,0
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,7
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,1
2963,0
2964,0
2965,0
2966,0
2967,0
2968,2
2969,0
2970,0
2971,2
2972,1
2973,1
2974,0
2975,7
2976,1
2977,1
2978,0
2979,0
2980,0
2981,0
2982,2
2983,0
2984,1
2985,8
2986,0
2987,2
2988,0
2989,5
2990,2
2991,0
2992,1
2993,0
2994,3
